salary,age,elevel,car,zipcode,credit,brand
36243.98738,52,Less than High School Degree,Buick,West South Central,298129.194,Sony
20920.23294,27,Some College,Toyota,East North Central,200439.6675,Sony
45818.50965,37,"Master's, Doctoral or Professional Degree",Ford,South Atlantic,201651.333,Acer
102001.0784,23,Less than High School Degree,Ford,Pacific,358599.3651,Sony
135211.4322,52,"Master's, Doctoral or Professional Degree",Chrysler,Mid-Atlantic,213004.5029,Sony
29646.58734,41,4-Year College Degree,Honda,Mid-Atlantic,473662.6451,Sony
49451.52454,55,Some College,Jeep,Mid-Atlantic,464129.6564,Sony
126885.058,28,4-Year College Degree,Honda,South Atlantic,204242.953,Sony
115793.5667,65,4-Year College Degree,Jeep,Mid-Atlantic,210060.635,Sony
72839.60477,53,Less than High School Degree,Chrysler,Pacific,199709.6446,Sony
73314.13646,77,High School Degree,Kia,South Atlantic,270243.0772,Sony
86955.67276,67,High School Degree,Buick,East North Central,453775.5178,Sony
42448.85844,74,Less than High School Degree,Hyundai,South Atlantic,346799.3512,Acer
123515.7833,63,"Master's, Doctoral or Professional Degree",Mitsubishi,Pacific,372859.4147,Sony
127273.5663,35,4-Year College Degree,Ram,South Atlantic,135579.6571,Sony
29116.76573,41,4-Year College Degree,Hyundai,Mountain,243591.592,Sony
29178.96509,53,"Master's, Doctoral or Professional Degree",Chrysler,West North Central,478854.1868,Sony
149151.4968,62,"Master's, Doctoral or Professional Degree",Nissan,East North Central,468237.7473,Sony
33397.41912,52,4-Year College Degree,Chevrolet,Mid-Atlantic,22968.57844,Sony
130097.485,74,4-Year College Degree,Honda,Pacific,462511.6974,Sony
79419.83781,34,Less than High School Degree,Mitsubishi,West South Central,185870.4903,Acer
63495.54036,21,4-Year College Degree,Lincoln,West South Central,289178.3608,Acer
62016.66214,44,Some College,Mercedes Benz,East North Central,201983.8366,Sony
126761.4358,61,Less than High School Degree,Ram,New England,0.0,Sony
107490.618,56,Less than High School Degree,None of the above,West North Central,448286.8122,Acer
60328.83694,37,High School Degree,Mercedes Benz,South Atlantic,332802.047,Acer
133162.2717,79,Some College,Ford,West South Central,172107.743,Sony
67512.9007,72,4-Year College Degree,BMW,East South Central,172118.2289,Acer
120483.8355,55,High School Degree,Chrysler,Mountain,338696.3441,Acer
130133.147,22,4-Year College Degree,Honda,East North Central,361934.4297,Sony
40856.53114,80,"Master's, Doctoral or Professional Degree",Dodge,Mid-Atlantic,56166.73012,Acer
101923.739,47,"Master's, Doctoral or Professional Degree",Mercedes Benz,East South Central,9144.215294,Acer
63636.45364,27,"Master's, Doctoral or Professional Degree",Buick,East North Central,104586.9062,Acer
46061.53849,71,4-Year College Degree,Chevrolet,Mountain,350665.1677,Acer
126875.9396,73,4-Year College Degree,None of the above,Pacific,0.0,Sony
49565.60648,53,High School Degree,Kia,South Atlantic,111024.2315,Sony
114353.6702,62,Less than High School Degree,Lincoln,East South Central,184967.0499,Sony
94927.5763,28,Some College,Cadillac,South Atlantic,164225.29,Acer
149199.9534,30,Less than High School Degree,Dodge,Mountain,225708.0214,Sony
145788.6013,24,High School Degree,Nissan,East North Central,141403.5224,Sony
106776.2014,53,Less than High School Degree,Ram,South Atlantic,209915.8819,Acer
120316.5527,36,Less than High School Degree,Honda,West South Central,31117.10041,Sony
134833.4222,29,Some College,Mazda,West North Central,138413.697,Sony
114021.902,56,Some College,Ram,Pacific,251652.1584,Acer
52067.7287,54,Less than High School Degree,Ram,East North Central,33699.27309,Sony
130294.4678,55,"Master's, Doctoral or Professional Degree",None of the above,East South Central,45619.69397,Sony
28794.6716,47,Less than High School Degree,Mazda,South Atlantic,259448.3211,Sony
74575.385,34,Some College,Cadillac,New England,147592.2256,Acer
126440.6596,56,High School Degree,Ford,Mountain,465091.6135,Sony
71286.50223,37,High School Degree,Ram,Mid-Atlantic,480244.6444,Acer
34582.57713,49,Less than High School Degree,Hyundai,East North Central,133965.1827,Sony
131327.8046,44,"Master's, Doctoral or Professional Degree",Ram,South Atlantic,17217.92784,Sony
47935.74835,67,Less than High School Degree,Mazda,South Atlantic,260279.2901,Acer
77837.95669,42,Some College,Cadillac,Mountain,454716.1306,Acer
120607.8063,46,"Master's, Doctoral or Professional Degree",Ram,New England,108356.9726,Acer
43429.92039,34,Some College,Jeep,East South Central,467180.5841,Sony
139242.2509,68,High School Degree,Honda,South Atlantic,303356.7516,Sony
49911.92017,26,Less than High School Degree,Dodge,Mid-Atlantic,307819.0981,Sony
99755.12196,42,4-Year College Degree,Chevrolet,New England,339918.2062,Acer
97587.004,27,Less than High School Degree,Jeep,New England,328717.9504,Acer
113805.0005,20,High School Degree,Ford,East South Central,464440.781,Sony
100656.2982,80,"Master's, Doctoral or Professional Degree",Kia,West North Central,374909.7627,Sony
23363.08506,46,High School Degree,Toyota,East North Central,275537.0499,Sony
89665.78749,50,Some College,Mazda,East South Central,398957.9535,Acer
83301.51512,73,"Master's, Doctoral or Professional Degree",Toyota,Mid-Atlantic,241599.1012,Sony
128822.5314,26,4-Year College Degree,BMW,Mountain,451471.0376,Sony
99429.7533,63,4-Year College Degree,Chevrolet,Mountain,390892.0416,Sony
110496.1858,44,4-Year College Degree,None of the above,East South Central,240528.4852,Acer
141095.4256,43,Less than High School Degree,Chrysler,Mid-Atlantic,52598.88476,Sony
23614.33742,48,Some College,Buick,West North Central,351602.4209,Sony
91515.94254,58,Less than High School Degree,Lincoln,Mountain,397806.2461,Sony
75945.54868,29,"Master's, Doctoral or Professional Degree",Ford,Mid-Atlantic,415181.1248,Acer
43085.23229,71,Some College,Buick,East North Central,93503.60233,Acer
86832.15397,72,4-Year College Degree,BMW,South Atlantic,328554.0497,Sony
142031.3849,65,4-Year College Degree,Subaru,East North Central,288442.0578,Sony
112267.2236,70,4-Year College Degree,Mitsubishi,West South Central,240388.4459,Sony
32261.09411,72,Less than High School Degree,Ford,West North Central,308873.3973,Acer
38646.83078,34,"Master's, Doctoral or Professional Degree",Ram,Mid-Atlantic,74223.07144,Sony
145699.1544,43,High School Degree,Mazda,Mountain,318584.8556,Sony
126332.64,73,4-Year College Degree,BMW,West South Central,453064.2082,Sony
131956.3753,32,Less than High School Degree,Ford,West North Central,81616.9106,Sony
68314.59881,25,4-Year College Degree,Nissan,South Atlantic,349482.7129,Acer
76517.85533,75,Some College,Ram,South Atlantic,34056.86509,Acer
88709.21011,43,4-Year College Degree,Dodge,New England,442696.5489,Acer
114018.2679,42,4-Year College Degree,Ford,Pacific,213118.5585,Acer
91684.09836,74,Some College,Ram,New England,404584.6527,Sony
124790.5656,54,Some College,Lincoln,Mountain,12213.23246,Acer
111971.4628,74,Less than High School Degree,Cadillac,Pacific,82878.7914,Sony
81618.65659,76,4-Year College Degree,Jeep,West North Central,19762.50898,Sony
64412.59015,31,High School Degree,Buick,East South Central,238712.2047,Acer
118456.7868,77,Less than High School Degree,Buick,East North Central,94273.61622,Sony
66322.20653,40,Less than High School Degree,Jeep,East North Central,245229.4838,Sony
124318.5497,70,"Master's, Doctoral or Professional Degree",Subaru,East North Central,64451.37396,Sony
139445.0215,32,4-Year College Degree,Toyota,Pacific,323153.7351,Sony
22371.76721,29,4-Year College Degree,Honda,Mid-Atlantic,6024.530334,Sony
38950.19729,29,High School Degree,Chrysler,New England,277194.4137,Sony
34270.21365,73,High School Degree,Ford,West South Central,43172.23483,Acer
30304.35558,74,4-Year College Degree,Mercedes Benz,Pacific,241382.8267,Acer
40052.68378,73,High School Degree,Nissan,East North Central,496482.5621,Acer
132774.2199,34,Some College,Ram,South Atlantic,286423.167,Sony
22473.27441,72,Less than High School Degree,Toyota,South Atlantic,76801.24664,Sony
104247.559,77,Some College,Hyundai,West South Central,249083.6427,Sony
135050.2926,54,"Master's, Doctoral or Professional Degree",Lincoln,Mid-Atlantic,344002.1621,Sony
27933.48032,60,Some College,Mitsubishi,Pacific,341141.4518,Sony
85550.09673,55,Less than High School Degree,Kia,Pacific,406276.5029,Acer
72090.75931,22,"Master's, Doctoral or Professional Degree",BMW,New England,148101.182,Acer
133966.1805,49,4-Year College Degree,BMW,East South Central,107905.0218,Sony
150000.0,68,"Master's, Doctoral or Professional Degree",Lincoln,East South Central,451780.5887,Sony
146196.5652,32,Some College,Chrysler,West South Central,410181.0121,Sony
84474.36376,67,Less than High School Degree,Buick,South Atlantic,182734.1496,Sony
95900.57161,80,High School Degree,Honda,Mid-Atlantic,444841.7408,Sony
144892.6059,49,4-Year College Degree,Nissan,East South Central,61676.76343,Sony
130183.8465,20,High School Degree,None of the above,East North Central,109907.2515,Sony
123623.0025,80,Less than High School Degree,Ram,South Atlantic,21546.51565,Sony
141750.0775,44,Some College,Mercedes Benz,East South Central,315558.688,Sony
74862.2966,60,"Master's, Doctoral or Professional Degree",Toyota,East South Central,490949.9546,Acer
141984.5929,36,High School Degree,Chevrolet,West North Central,139028.5369,Sony
58767.43721,20,Some College,Mercedes Benz,South Atlantic,361104.64,Acer
20000.0,52,High School Degree,Chrysler,West North Central,24932.37319,Sony
34122.01075,72,Some College,Honda,East South Central,278803.3169,Acer
133915.5512,24,4-Year College Degree,Jeep,East North Central,238159.4862,Sony
97026.28557,48,4-Year College Degree,Ford,West South Central,48271.95939,Acer
100278.3045,68,High School Degree,None of the above,Mountain,23528.80711,Sony
126730.7373,26,4-Year College Degree,Toyota,East South Central,417505.0191,Sony
58255.48029,32,"Master's, Doctoral or Professional Degree",Chevrolet,Mountain,455202.9804,Acer
81353.27304,34,High School Degree,None of the above,West South Central,455730.9162,Acer
27635.20364,62,Some College,Lincoln,West North Central,351955.6466,Acer
20605.9499,69,4-Year College Degree,Ram,South Atlantic,308681.7238,Acer
99944.25902,49,"Master's, Doctoral or Professional Degree",Jeep,East South Central,155675.4332,Acer
81630.52422,80,"Master's, Doctoral or Professional Degree",Cadillac,West South Central,369025.6773,Sony
109013.007,56,Less than High School Degree,Kia,West North Central,106140.5168,Acer
50992.18577,51,High School Degree,Subaru,East North Central,278605.3311,Sony
64582.23118,32,Less than High School Degree,Dodge,East North Central,33627.91052,Acer
129193.8734,46,Less than High School Degree,BMW,New England,223107.1462,Sony
59089.88312,37,4-Year College Degree,Mazda,Mid-Atlantic,85992.4996,Acer
72617.80443,44,High School Degree,Chevrolet,West South Central,303264.3209,Sony
96451.51176,69,Less than High School Degree,Ram,East South Central,484316.988,Sony
93620.15544,56,4-Year College Degree,Cadillac,Mid-Atlantic,120591.6728,Acer
147862.3921,69,"Master's, Doctoral or Professional Degree",Mazda,South Atlantic,225522.741,Sony
63856.85729,59,High School Degree,Buick,West South Central,314769.9581,Acer
102151.1265,65,Less than High School Degree,Hyundai,Mid-Atlantic,194783.6863,Sony
132914.0996,78,Some College,Nissan,Mid-Atlantic,469877.3631,Sony
118046.3614,29,Some College,Ford,New England,58372.15903,Sony
75426.8334,61,Some College,Nissan,East South Central,445721.0415,Acer
85685.22167,37,High School Degree,Chevrolet,New England,169921.9774,Acer
148728.2797,49,Less than High School Degree,None of the above,East North Central,97646.77164,Sony
21109.97296,80,4-Year College Degree,BMW,East North Central,94107.90773,Sony
59800.73589,53,High School Degree,Mitsubishi,East South Central,242270.7088,Sony
93947.81194,64,Less than High School Degree,Ram,East South Central,444819.3687,Sony
57420.36773,25,"Master's, Doctoral or Professional Degree",Dodge,South Atlantic,135905.6998,Acer
71670.72281,37,"Master's, Doctoral or Professional Degree",None of the above,East North Central,439676.1666,Acer
117495.4716,50,Less than High School Degree,Dodge,New England,114223.8645,Acer
137737.4744,66,High School Degree,Mitsubishi,South Atlantic,325427.6765,Sony
70462.51883,21,"Master's, Doctoral or Professional Degree",Jeep,East South Central,388698.7075,Acer
48790.47205,29,"Master's, Doctoral or Professional Degree",Honda,Mid-Atlantic,69291.49326,Acer
66883.19278,26,Less than High School Degree,Toyota,West South Central,81225.64174,Acer
130671.7729,21,Less than High School Degree,Ford,New England,122469.6154,Sony
59254.31331,27,4-Year College Degree,BMW,Mid-Atlantic,254636.746,Acer
109601.2947,29,High School Degree,Ford,Pacific,167966.1761,Sony
62170.69914,43,"Master's, Doctoral or Professional Degree",Chrysler,East South Central,274048.6151,Sony
94815.44256,62,Less than High School Degree,Toyota,Mountain,278440.4937,Sony
132347.5865,37,Less than High School Degree,Lincoln,South Atlantic,123819.3426,Sony
20000.0,23,Less than High School Degree,BMW,East North Central,245921.6704,Sony
91342.63749,66,4-Year College Degree,Toyota,Mid-Atlantic,469112.0731,Sony
65306.36543,60,"Master's, Doctoral or Professional Degree",Chrysler,East South Central,185003.6435,Acer
56372.8362,20,High School Degree,Hyundai,New England,134915.1346,Acer
40201.72994,44,Some College,Toyota,West North Central,212482.1799,Sony
70497.16058,77,"Master's, Doctoral or Professional Degree",Cadillac,Mid-Atlantic,12873.69981,Acer
56836.07141,49,Less than High School Degree,Lincoln,Mid-Atlantic,77192.30579,Sony
111916.6367,20,"Master's, Doctoral or Professional Degree",Mercedes Benz,East North Central,61042.91589,Sony
51744.85181,63,High School Degree,Subaru,West South Central,332801.0204,Acer
56419.62867,30,Some College,Ford,New England,226124.102,Acer
124520.3264,34,4-Year College Degree,Subaru,East South Central,479840.0194,Sony
39691.09557,62,4-Year College Degree,Subaru,West North Central,5370.124249,Acer
21567.43106,68,"Master's, Doctoral or Professional Degree",Toyota,New England,295058.0842,Acer
73625.30228,46,"Master's, Doctoral or Professional Degree",Cadillac,East South Central,297574.2653,Sony
72125.18121,49,"Master's, Doctoral or Professional Degree",Cadillac,Mid-Atlantic,464972.9313,Sony
77195.86421,50,Some College,Hyundai,South Atlantic,297597.0087,Acer
43800.35397,72,Some College,Jeep,New England,5253.144748,Acer
82514.58382,37,High School Degree,Dodge,New England,24127.75969,Acer
68275.52743,23,4-Year College Degree,Kia,West South Central,262173.0001,Acer
60657.21931,47,High School Degree,Cadillac,West North Central,425446.7501,Sony
54252.0886,23,High School Degree,Cadillac,East South Central,41864.34443,Acer
64160.03841,29,Some College,Honda,East North Central,12357.08279,Acer
42864.54309,69,"Master's, Doctoral or Professional Degree",Honda,Pacific,132158.7062,Acer
64706.45488,50,"Master's, Doctoral or Professional Degree",Dodge,West South Central,33277.07086,Sony
130768.5797,49,Less than High School Degree,Cadillac,Mid-Atlantic,87871.14646,Sony
80561.27797,69,Some College,Lincoln,South Atlantic,360647.5528,Sony
38860.00605,31,"Master's, Doctoral or Professional Degree",BMW,West North Central,160335.1836,Sony
55622.84818,66,"Master's, Doctoral or Professional Degree",Chevrolet,Pacific,203744.6765,Acer
124038.6606,58,4-Year College Degree,Chevrolet,East North Central,216696.405,Sony
27168.29382,44,High School Degree,Mazda,Mountain,279205.4069,Sony
80617.39112,41,Some College,Mitsubishi,Pacific,339974.7238,Acer
127436.0664,61,"Master's, Doctoral or Professional Degree",Mazda,New England,53803.88264,Sony
110918.9813,56,4-Year College Degree,Mazda,East South Central,419844.7056,Acer
123825.0078,42,"Master's, Doctoral or Professional Degree",Hyundai,New England,38752.3895,Sony
45608.31103,66,Less than High School Degree,Chrysler,Mountain,248457.3937,Acer
